date,model,denomination_code,denomination,denomination_value,actual_value_rm_million,forecast_value_rm_million,actual_quantity_million_notes,forecast_quantity_million_notes,error_value_rm_million,absolute_error_value_rm_million,percentage_error
2026-02-01,SMA,note_10,RM10,10,9630.124815,8518.553703333333,963.0124814999999,851.8553703333333,1111.5711116666662,1111.5711116666662,0.11542644908768675
2021-02-01,SMA,note_20,RM20,20,3795.36636,3567.1502,189.768318,178.35751,228.21615999999995,228.21615999999995,0.06013020571747913
2021-03-01,SMA,note_20,RM20,20,3764.46093,3688.9056533333332,188.2230465,184.44528266666666,75.55527666666694,75.55527666666694,0.02007067627254321
2021-04-01,SMA,note_20,RM20,20,3928.7007,3775.01383,196.435035,188.7506915,153.68687,153.68687,0.039119006953113024
2021-05-01,SMA,note_20,RM20,20,3909.10911,3829.5093299999994,195.4554555,191.47546649999998,79.59978000000046,79.59978000000046,0.02036263960920765
2021-06-01,SMA,note_20,RM20,20,3739.73201,3867.42358,186.9866005,193.371179,-127.69156999999996,127.69156999999996,0.03414457764849304
2021-07-01,SMA,note_20,RM20,20,3756.17817,3859.180606666667,187.8089085,192.95903033333335,-103.00243666666665,103.00243666666665,0.027422138142788537
2021-08-01,SMA,note_20,RM20,20,3761.69222,3801.673096666667,188.084611,190.08365483333336,-39.98087666666697,39.98087666666697,0.010628428464747436
2021-09-01,SMA,note_20,RM20,20,3777.97089,3752.534133333333,188.8985445,187.62670666666665,25.436756666666952,25.436756666666952,0.006732914944897035
2021-10-01,SMA,note_20,RM20,20,3842.17164,3765.2804266666667,192.108582,188.26402133333335,76.89121333333333,76.89121333333333,0.02001243581438057
2021-11-01,SMA,note_20,RM20,20,3854.75403,3793.944916666667,192.73770150000001,189.69724583333334,60.809113333333244,60.809113333333244,0.01577509559885803
2021-12-01,SMA,note_20,RM20,20,3948.75171,3824.96552,197.4375855,191.248276,123.7861899999998,123.7861899999998,0.031348182689359266
2022-01-01,SMA,note_20,RM20,20,4161.67144,3881.8924599999996,208.083572,194.09462299999998,279.7789800000005,279.7789800000005,0.06722755124561215
2022-02-01,SMA,note_20,RM20,20,3979.95635,3988.392393333333,198.9978175,199.41961966666665,-8.436043333333146,8.436043333333146,0.0021196321244410497
2022-03-01,SMA,note_20,RM20,20,3955.56584,4030.1265,197.77829200000002,201.506325,-74.56065999999964,74.56065999999964,0.01884955604733396
2022-04-01,SMA,note_20,RM20,20,4346.10289,4032.3978766666664,217.3051445,201.61989383333332,313.7050133333337,313.7050133333337,0.07218076085017253
2022-05-01,SMA,note_20,RM20,20,4212.00448,4093.8750266666666,210.60022399999997,204.69375133333332,118.129453333333,118.129453333333,0.028045899261088397
2022-06-01,SMA,note_20,RM20,20,4064.03972,4171.224403333333,203.201986,208.56122016666663,-107.18468333333249,107.18468333333249,0.026373926122290083
2022-07-01,SMA,note_20,RM20,20,3992.5679,4207.382363333333,199.628395,210.36911816666665,-214.81446333333315,214.81446333333315,0.05380358423793698
2022-08-01,SMA,note_20,RM20,20,3937.19959,4089.537366666667,196.8599795,204.47686833333336,-152.33777666666674,152.33777666666674,0.03869191113744547
2022-09-01,SMA,note_20,RM20,20,3872.64855,3997.935736666667,193.6324275,199.89678683333335,-125.28718666666691,125.28718666666691,0.03235180911695871
2022-10-01,SMA,note_20,RM20,20,3853.13291,3934.13868,192.6566455,196.706934,-81.00577000000021,81.00577000000021,0.021023352137624605
2022-11-01,SMA,note_20,RM20,20,3801.69097,3887.6603499999997,190.0845485,194.3830175,-85.96937999999955,85.96937999999955,0.022613458242240963
2022-12-01,SMA,note_20,RM20,20,3938.52526,3842.49081,196.926263,192.1245405,96.0344500000001,96.0344500000001,0.024383352564812572
2023-01-01,SMA,note_20,RM20,20,4108.11204,3864.449713333333,205.405602,193.22248566666664,243.662326666667,243.662326666667,0.05931248327556982
2023-02-01,SMA,note_20,RM20,20,3883.90496,3949.442756666667,194.195248,197.47213783333333,-65.53779666666696,65.53779666666696,0.016874201954382263
2023-03-01,SMA,note_20,RM20,20,3952.74668,3976.84742,197.637334,198.842371,-24.10073999999986,24.10073999999986,0.006097213393902555
2023-04-01,SMA,note_20,RM20,20,4151.24711,3981.5878933333333,207.56235550000002,199.07939466666667,169.6592166666669,169.6592166666669,0.04086945733921075
2023-05-01,SMA,note_20,RM20,20,3901.84747,3995.96625,195.0923735,199.7983125,-94.11877999999979,94.11877999999979,0.02412159386640498
2023-06-01,SMA,note_20,RM20,20,3863.2806,4001.947086666667,193.16403,200.09735433333336,-138.66648666666697,138.66648666666697,0.03589345455949199
2023-07-01,SMA,note_20,RM20,20,3800.28187,3972.1250600000003,190.0140935,198.606253,-171.8431900000005,171.8431900000005,0.04521853796071198
2023-08-01,SMA,note_20,RM20,20,3768.30614,3855.1366466666664,188.415307,192.7568323333333,-86.83050666666622,86.83050666666622,0.023042317540226766
2023-09-01,SMA,note_20,RM20,20,3802.20631,3810.6228699999997,190.1103155,190.53114349999998,-8.416559999999663,8.416559999999663,0.0022135989774841186
2023-10-01,SMA,note_20,RM20,20,3807.21869,3790.264773333333,190.3609345,189.51323866666664,16.953916666667283,16.953916666667283,0.0044530976671233145
2023-11-01,SMA,note_20,RM20,20,3812.03863,3792.577046666667,190.6019315,189.62885233333333,19.461583333333238,19.461583333333238,0.005105295413371306
2023-12-01,SMA,note_20,RM20,20,3960.22291,3807.1545433333335,198.0111455,190.35772716666668,153.0683666666664,153.0683666666664,0.038651452240264526
2024-01-01,SMA,note_20,RM20,20,4126.80526,3859.8267433333335,206.340263,192.99133716666668,266.97851666666656,266.97851666666656,0.06469375215118985
2024-02-01,SMA,note_20,RM20,20,4076.71577,3966.3556000000003,203.83578849999998,198.31778000000003,110.36016999999947,110.36016999999947,0.027070852182564466
2024-03-01,SMA,note_20,RM20,20,4280.04983,4054.5813133333336,214.0024915,202.72906566666668,225.46851666666635,225.46851666666635,0.052678946652980056
2024-04-01,SMA,note_20,RM20,20,4271.6776,4161.190286666667,213.58388,208.05951433333334,110.48731333333308,110.48731333333308,0.025865087134228734
2024-05-01,SMA,note_20,RM20,20,4149.07097,4209.481066666666,207.45354849999998,210.4740533333333,-60.410096666666504,60.410096666666504,0.014559909219067059
2024-06-01,SMA,note_20,RM20,20,4166.23755,4233.599466666667,208.31187749999998,211.67997333333332,-67.36191666666673,67.36191666666673,0.01616852516406961
2024-07-01,SMA,note_20,RM20,20,4126.42479,4195.662039999999,206.3212395,209.78310199999996,-69.23724999999922,69.23724999999922,0.016778992353814165
2024-08-01,SMA,note_20,RM20,20,4125.40543,4147.244436666667,206.27027149999998,207.36222183333334,-21.839006666667046,21.839006666667046,0.005293784341256139
2024-09-01,SMA,note_20,RM20,20,4156.90125,4139.355923333333,207.84506249999998,206.96779616666663,17.54532666666728,17.54532666666728,0.004220770620102481
2024-10-01,SMA,note_20,RM20,20,4127.3909,4136.243823333333,206.36954500000002,206.81219116666665,-8.85292333333291,8.85292333333291,0.0021449200106859055
2024-11-01,SMA,note_20,RM20,20,4149.79859,4136.56586,207.48992950000002,206.82829299999997,13.232730000000629,13.232730000000629,0.00318876439735853
2024-12-01,SMA,note_20,RM20,20,4363.73578,4144.696913333334,218.186789,207.2348456666667,219.03886666666585,219.03886666666585,0.050195263349942294
2025-01-01,SMA,note_20,RM20,20,4704.26146,4213.641756666667,235.21307299999998,210.68208783333336,490.61970333333284,490.61970333333284,0.10429260947866892
2025-02-01,SMA,note_20,RM20,20,4641.06973,4405.931943333333,232.05348650000002,220.29659716666666,235.13778666666713,235.13778666666713,0.05066456665081546
2025-03-01,SMA,note_20,RM20,20,4889.31201,4569.68899,244.4656005,228.48444949999998,319.62302,319.62302,0.06537177814512189
2025-04-01,SMA,note_20,RM20,20,4680.79038,4744.881066666667,234.039519,237.24405333333334,-64.09068666666644,64.09068666666644,0.013692278752860203
2025-05-01,SMA,note_20,RM20,20,4540.1281,4737.057373333334,227.006405,236.8528686666667,-196.9292733333341,196.9292733333341,0.043375268053193056
2025-06-01,SMA,note_20,RM20,20,4458.61571,4703.410163333333,222.9307855,235.17050816666665,-244.79445333333297,244.79445333333297,0.0549036896775598
2025-07-01,SMA,note_20,RM20,20,4411.28766,4559.84473,220.564383,227.9922365,-148.55706999999984,148.55706999999984,0.033676577328443785
2025-08-01,SMA,note_20,RM20,20,4405.73977,4470.01049,220.2869885,223.50052449999998,-64.27071999999953,64.27071999999953,0.014587951934346664
2025-09-01,SMA,note_20,RM20,20,4386.14733,4425.21438,219.3073665,221.26071900000002,-39.06705000000056,39.06705000000056,0.00890691695027959
2025-10-01,SMA,note_20,RM20,20,4440.66839,4401.058253333334,222.03341949999998,220.05291266666669,39.61013666666622,39.61013666666622,0.008919859171620383
2025-11-01,SMA,note_20,RM20,20,4444.81738,4410.85183,222.24086900000003,220.5425915,33.9655500000008,33.9655500000008,0.007641607538890788
2025-12-01,SMA,note_20,RM20,20,4633.77883,4423.8777,231.6889415,221.193885,209.9011300000002,209.9011300000002,0.04529804673478561
2026-01-01,SMA,note_20,RM20,20,4865.7854,4506.421533333333,243.28927,225.32107666666667,359.3638666666666,359.3638666666666,0.07385526428409
2026-02-01,SMA,note_20,RM20,20,5047.2573,4648.1272033333335,252.362865,232.40636016666667,399.13009666666676,399.13009666666676,0.07907861100456812
2021-02-01,SMA,note_50,RM50,50,62524.219875,57066.74346666667,1250.4843975000001,1141.3348693333332,5457.476408333336,5457.476408333336,0.08728579771557422
2021-03-01,SMA,note_50,RM50,50,63501.245425,59856.55009166667,1270.0249085,1197.1310018333334,3644.6953333333295,3644.6953333333295,0.05739565120243198
2021-04-01,SMA,note_50,RM50,50,65557.5046,62347.71609166666,1311.150092,1246.9543218333333,3209.7885083333385,3209.7885083333385,0.04896141986974499
2021-05-01,SMA,note_50,RM50,50,66160.1593,63860.98996666667,1323.203186,1277.2197993333334,2299.1693333333315,2299.1693333333315,0.03475156888464946
2021-06-01,SMA,note_50,RM50,50,65362.572,65072.969775000005,1307.25144,1301.4593955,289.6022249999951,289.6022249999951,0.00443070424156496
2021-07-01,SMA,note_50,RM50,50,66535.27805,65693.41196666667,1330.7055609999998,1313.8682393333333,841.866083333327,841.866083333327,0.012652928010621383
2021-08-01,SMA,note_50,RM50,50,67528.902925,66019.33644999999,1350.5780585,1320.3867289999998,1509.5664750000142,1509.5664750000142,0.02235437582447611
2021-09-01,SMA,note_50,RM50,50,68567.81265,66475.584325,1371.3562530000002,1329.5116865,2092.2283250000037,2092.2283250000037,0.03051327210450257
2021-10-01,SMA,note_50,RM50,50,69390.046025,67543.997875,1387.8009205,1350.8799575,1846.0481500000024,1846.0481500000024,0.026603933211615163
2021-11-01,SMA,note_50,RM50,50,69055.268275,68495.58720000001,1381.1053654999998,1369.9117440000002,559.6810749999859,559.6810749999859,0.008104828045431063
2021-12-01,SMA,note_50,RM50,50,70550.155125,69004.37565,1411.0031025,1380.087513,1545.779475000003,1545.779475000003,0.021910362525230563
2022-01-01,SMA,note_50,RM50,50,72883.797725,69665.15647500001,1457.6759545,1393.3031295000003,3218.641249999986,3218.641249999986,0.04416127247024553
2022-02-01,SMA,note_50,RM50,50,70169.5812,70829.74037500001,1403.391624,1416.5948075000001,-660.159175000008,660.159175000008,0.009408053514220032
2022-03-01,SMA,note_50,RM50,50,69735.686725,71201.17801666667,1394.7137345,1424.0235603333335,-1465.4912916666653,1465.4912916666653,0.021014940276501096
2022-04-01,SMA,note_50,RM50,50,78008.8334,70929.68855,1560.176668,1418.593771,7079.144849999997,7079.144849999997,0.09074799021414409
2022-05-01,SMA,note_50,RM50,50,74151.031725,72638.033775,1483.0206345,1452.7606755000002,1512.99794999999,1512.99794999999,0.020404273747817364
2022-06-01,SMA,note_50,RM50,50,72526.793825,73965.18394999999,1450.5358765,1479.3036789999999,-1438.3901249999908,1438.3901249999908,0.019832534283408202
2022-07-01,SMA,note_50,RM50,50,71209.298925,74895.55298333334,1424.1859785,1497.911059666667,-3686.2540583333466,3686.2540583333466,0.05176647030629851
2022-08-01,SMA,note_50,RM50,50,70650.00215,72629.04149166668,1413.000043,1452.5808298333336,-1979.0393416666775,1979.0393416666775,0.028011879425918425
2022-09-01,SMA,note_50,RM50,50,69954.733025,71462.03163333333,1399.0946605,1429.2406326666667,-1507.298608333338,1507.298608333338,0.02154677093535142
2022-10-01,SMA,note_50,RM50,50,69939.5144,70604.67803333333,1398.790288,1412.0935606666667,-665.1636333333299,665.1636333333299,0.009510555499843875
2022-11-01,SMA,note_50,RM50,50,69677.643325,70181.416525,1393.5528665,1403.6283305,-503.773199999996,503.773199999996,0.007230055093141255
2022-12-01,SMA,note_50,RM50,50,71074.59975,69857.29691666666,1421.4919949999999,1397.145938333333,1217.302833333335,1217.302833333335,0.017127114856996927
2023-01-01,SMA,note_50,RM50,50,72679.8847,70230.585825,1453.5976939999998,1404.6117165,2449.298874999993,2449.298874999993,0.03369981783969442
2023-02-01,SMA,note_50,RM50,50,68584.9783,71144.04259166667,1371.699566,1422.8808518333335,-2559.0642916666693,2559.0642916666693,0.03731231466565426
2023-03-01,SMA,note_50,RM50,50,69031.57565,70779.82091666666,1380.631513,1415.5964183333333,-1748.245266666665,1748.245266666665,0.025325298607270962
2023-04-01,SMA,note_50,RM50,50,71599.928525,70098.81288333333,1431.9985705,1401.9762576666667,1501.1156416666636,1501.1156416666636,0.020965323186636013
2023-05-01,SMA,note_50,RM50,50,67469.1893,69738.82749166667,1349.3837859999999,1394.7765498333333,-2269.6381916666724,2269.6381916666724,0.03363962447473298
2023-06-01,SMA,note_50,RM50,50,67954.151275,69366.89782500001,1359.0830254999998,1387.3379565000002,-1412.7465500000108,1412.7465500000108,0.02078970193127485
2023-07-01,SMA,note_50,RM50,50,66806.8621,69007.75636666665,1336.137242,1380.155127333333,-2200.8942666666553,2200.8942666666553,0.03294413474131208
2023-08-01,SMA,note_50,RM50,50,66476.65415,67410.06755833334,1329.533083,1348.2013511666667,-933.4134083333338,933.4134083333338,0.014041221241778363
2023-09-01,SMA,note_50,RM50,50,66598.600825,67079.22250833333,1331.9720165,1341.5844501666666,-480.621683333331,480.621683333331,0.007216693404659542
2023-10-01,SMA,note_50,RM50,50,66344.389775,66627.37235833333,1326.8877955,1332.5474471666666,-282.9825833333307,282.9825833333307,0.00426535814547449
2023-11-01,SMA,note_50,RM50,50,66189.390775,66473.21491666666,1323.7878155,1329.4642983333333,-283.82414166665694,283.82414166665694,0.004288060946677552
2023-12-01,SMA,note_50,RM50,50,67668.02185,66377.46045833333,1353.360437,1327.5492091666665,1290.561391666677,1290.561391666677,0.019071953876935697
2024-01-01,SMA,note_50,RM50,50,69037.047,66733.93413333334,1380.7409400000001,1334.6786826666669,2303.1128666666627,2303.1128666666627,0.03336053563627457
2024-02-01,SMA,note_50,RM50,50,69442.71655,67631.48654166667,1388.854331,1352.6297308333335,1811.2300083333248,1811.2300083333248,0.026082361092962237
2024-03-01,SMA,note_50,RM50,50,69586.5102,68715.92846666668,1391.7302040000002,1374.3185693333335,870.5817333333252,870.5817333333252,0.012510783064579162
2024-04-01,SMA,note_50,RM50,50,68237.70795,69355.42458333333,1364.7541589999998,1387.1084916666666,-1117.7166333333298,1117.7166333333298,0.016379750535471055
2024-05-01,SMA,note_50,RM50,50,67839.466475,69088.97823333333,1356.7893295,1381.7795646666666,-1249.511758333334,1249.511758333334,0.018418655441428042
2024-06-01,SMA,note_50,RM50,50,68208.4802,68554.56154166667,1364.1696040000002,1371.0912308333334,-346.08134166666423,346.08134166666423,0.005073875574589686
2024-07-01,SMA,note_50,RM50,50,67303.8575,68095.21820833332,1346.07715,1361.9043641666663,-791.360708333319,791.360708333319,0.011758029000541598
2024-08-01,SMA,note_50,RM50,50,67374.776325,67783.934725,1347.4955264999999,1355.6786945,-409.15840000000026,409.15840000000026,0.006072872109086
2024-09-01,SMA,note_50,RM50,50,67275.8098,67629.03800833334,1345.516196,1352.5807601666668,-353.2282083333412,353.2282083333412,0.005250449000665037
2024-10-01,SMA,note_50,RM50,50,66997.834175,67318.14787500001,1339.9566834999998,1346.3629575000002,-320.31370000001334,320.31370000001334,0.0047809560405094
2024-11-01,SMA,note_50,RM50,50,66858.54425,67216.1401,1337.1708850000002,1344.3228020000001,-357.5958499999979,357.5958499999979,0.005348543765219624
2024-12-01,SMA,note_50,RM50,50,69193.5498,67044.06274166667,1383.8709959999999,1340.8812548333333,2149.487058333325,2149.487058333325,0.031064847294961662
2025-01-01,SMA,note_50,RM50,50,72501.209875,67683.30940833333,1450.0241975,1353.6661881666666,4817.900466666673,4817.900466666673,0.06645269058231248
2025-02-01,SMA,note_50,RM50,50,69872.399175,69517.76797500001,1397.4479835,1390.3553595000003,354.6311999999889,354.6311999999889,0.005075411810488886
2025-03-01,SMA,note_50,RM50,50,71673.508125,70522.38628333334,1433.4701624999998,1410.4477256666669,1151.1218416666525,1151.1218416666525,0.01606063204913974
2025-04-01,SMA,note_50,RM50,50,68913.75035,71349.03905833334,1378.275007,1426.9807811666667,-2435.2887083333335,2435.2887083333335,0.03533821183675187
2025-05-01,SMA,note_50,RM50,50,68174.5496,70153.21921666666,1363.490992,1403.0643843333332,-1978.6696166666661,1978.6696166666661,0.029023581795202154
2025-06-01,SMA,note_50,RM50,50,67291.029175,69587.26935833333,1345.8205835,1391.7453871666667,-2296.240183333328,2296.240183333328,0.034124016402864416
2025-07-01,SMA,note_50,RM50,50,67075.795925,68126.44304166667,1341.5159185,1362.5288608333335,-1050.6471166666743,1050.6471166666743,0.015663580315043044
2025-08-01,SMA,note_50,RM50,50,67461.628025,67513.79156666667,1349.2325604999999,1350.2758313333334,-52.16354166666861,52.16354166666861,0.0007732327723745088
2025-09-01,SMA,note_50,RM50,50,67094.934575,67276.15104166667,1341.8986915,1345.5230208333335,-181.21646666666493,181.21646666666493,0.0027008963912782073
2025-10-01,SMA,note_50,RM50,50,67957.8299,67210.786175,1359.156598,1344.2157235,747.0437249999959,747.0437249999959,0.010992754272749311
2025-11-01,SMA,note_50,RM50,50,67407.160175,67504.7975,1348.1432035,1350.09595,-97.63732500000333,97.63732500000333,0.0014484711230456956
2025-12-01,SMA,note_50,RM50,50,69060.76385,67486.64155,1381.215277,1349.732831,1574.1223000000027,1574.1223000000027,0.022793294082570484
2026-01-01,SMA,note_50,RM50,50,70449.445525,68141.91797499999,1408.9889105,1362.8383594999998,2307.5275500000134,2307.5275500000134,0.03275437489683512
2026-02-01,SMA,note_50,RM50,50,72273.7951,68972.45651666667,1445.4759020000001,1379.4491303333334,3301.3385833333305,3301.3385833333305,0.04567822374299714
2021-02-01,SMA,note_100,RM100,100,56190.577925,55533.2897,561.90577925,555.332897,657.2882249999966,657.2882249999966,0.011697481130685427
